,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
16043,,"12,80","75,92","Engenhoca / Rua Doutor Francisco Sardinha / Avenida Prof. João Brasil (Niterói , RM do Rio de Janeiro)",,2010,"0,731","0,729","0,849","0,630","9,08","746,29"
16044,,"12,80","75,92","Engenho do Mato (Niterói , RM do Rio de Janeiro)",,2010,"0,731","0,729","0,849","0,630","9,08","746,29"
16045,,"10,20","78,06","Entorno Praça Vital Brazil (Niterói , RM do Rio de Janeiro)",,2010,"0,781","0,779","0,884","0,691","9,98","1020,38"
16046,,"7,40","80,77","Fátima / Cubango (Niterói , RM do Rio de Janeiro)",,2010,"0,942","0,969","0,930","0,927","11,39","3317,68"
16047,,"20,00","71,11","Favela da Ciclovia (Niterói , RM do Rio de Janeiro)",,2010,"0,651","0,651","0,769","0,551","8,11","459,09"
16048,,"19,20","71,59","Favela do Caniçal (Niterói , RM do Rio de Janeiro)",,2010,"0,681","0,658","0,777","0,618","8,88","479,15"
16049,,"13,00","75,84","Favela do Inferninho (Niterói , RM do Rio de Janeiro)",,2010,"0,738","0,723","0,847","0,656","8,94","721,16"
16050,,"12,70","76,01","Favela do Pau Roxo (Niterói , RM do Rio de Janeiro)",,2010,"0,735","0,730","0,850","0,641","9,23","749,27"
16051,,"10,20","78,06","Favela do Sabão / Hipermercado Extra (Niterói , RM do Rio de Janeiro)",,2010,"0,781","0,779","0,884","0,691","9,98","1020,38"
16052,,"17,30","72,82","Favela Grota (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16053,,"9,60","78,58","Fonseca (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16054,,"10,40","77,88","Fonseca / Baixa do Santo Cristo / Morro Seco (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,777","0,881","0,784","10,52","1006,41"
16055,,"9,60","78,58","Fonseca / Condomínimo Parque Eldorado (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16056,,"7,70","80,41","Fonseca / Condomínimo São Boaventura / Viação Ingá (Niterói , RM do Rio de Janeiro)",,2010,"0,889","0,912","0,924","0,833","10,55","2329,32"
16057,,"8,40","79,72","Fonseca / Hospital Getúlio Vargas / HospitalAzevedo Lima (Niterói , RM do Rio de Janeiro)",,2010,"0,882","0,860","0,912","0,875","10,99","1688,67"
16058,,"10,40","77,88","Fonseca / Morro do Pimba (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,777","0,881","0,784","10,52","1006,41"
16059,,"14,60","74,61","Fonseca / Penitenciária (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16060,,"10,20","78,06","Fonseca / Rua Desembargador Lima Castro (Niterói , RM do Rio de Janeiro)",,2010,"0,781","0,779","0,884","0,691","9,98","1020,38"
16061,,"8,40","79,72","Fonseca / Rua Desembargador Lima Castro / Colégio da Polícia Militar (Niterói , RM do Rio de Janeiro)",,2010,"0,882","0,860","0,912","0,875","10,99","1688,67"
16062,,"8,40","79,72","Icaraí / Praia (Niterói , RM do Rio de Janeiro)",,2010,"0,882","0,860","0,912","0,875","10,99","1688,67"
16063,,"6,50","81,69","Icaraí / Restaurante Tenore Gourmet (Niterói , RM do Rio de Janeiro)",,2010,"0,962","1,000","0,945","0,943","11,63","5146,21"
16064,,"7,40","80,74","Icaraí / Rua Jaquim Távora / Avenida Almirante Ary Parreiras (Niterói , RM do Rio de Janeiro)",,2010,"0,916","0,967","0,929","0,855","10,26","3280,85"
16065,,"6,80","81,31","Icaraí / Santa Rosa (Niterói , RM do Rio de Janeiro)",,2010,"0,951","1,000","0,939","0,917","11,63","4424,06"
16066,,"6,80","81,37","Icaraí / Vital Brazil (Niterói , RM do Rio de Janeiro)",,2010,"0,957","1,000","0,940","0,931","12,06","4457,52"
16067,,"7,20","80,94","Ilha da Conceição / Ponta d´Areia (Niterói , RM do Rio de Janeiro)",,2010,"0,944","0,976","0,932","0,926","11,39","3466,68"
16068,,"15,40","74,08","Ilha da Conceição / Santana (Niterói , RM do Rio de Janeiro)",,2010,"0,698","0,694","0,818","0,600","9,03","600,07"
16069,,"10,20","78,06","Ingá (Niterói , RM do Rio de Janeiro)",,2010,"0,781","0,779","0,884","0,691","9,98","1020,38"
16070,,"21,30","70,37","Ingá / Icaraí (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16071,,"8,40","79,74","Itacoatiara (Niterói , RM do Rio de Janeiro)",,2010,"0,860","0,861","0,912","0,810","10,35","1701,09"
16072,,"6,80","81,31","Itaipú / Engenho do Mato (Niterói , RM do Rio de Janeiro)",,2010,"0,951","1,000","0,939","0,917","11,63","4424,06"
16073,,"7,60","80,55","Ititioca (Niterói , RM do Rio de Janeiro)",,2010,"0,901","0,921","0,926","0,858","10,83","2460,54"
16074,,"12,70","76,01","Ititioca / Centro de Controle de Zoonoses (Niterói , RM do Rio de Janeiro)",,2010,"0,735","0,730","0,850","0,641","9,23","749,27"
16075,,"20,50","70,85","Jacaré (Niterói , RM do Rio de Janeiro)",,2010,"0,627","0,648","0,764","0,498","6,66","451,55"
16076,,"6,90","81,24","Jardim Imbuí / Charitas / São Francisco (Niterói , RM do Rio de Janeiro)",,2010,"0,921","1,000","0,937","0,835","11,06","4106,18"
16077,,"6,90","81,24","Jardim Imbuí / Piratininga (Niterói , RM do Rio de Janeiro)",,2010,"0,921","1,000","0,937","0,835","11,06","4106,18"
16078,,"8,40","79,74","Jurujuba (Niterói , RM do Rio de Janeiro)",,2010,"0,860","0,861","0,912","0,810","10,35","1701,09"
16079,,"19,00","71,73","Jurujuba / Jardim Imbuí (Niterói , RM do Rio de Janeiro)",,2010,"0,669","0,658","0,779","0,583","8,77","481,45"
16080,,"14,60","74,61","Largo da Batalha (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16081,,"21,30","70,37","Maralegre (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16082,,"8,40","79,76","Maria Paula / Santa Bárbara (Niterói , RM do Rio de Janeiro)",,2010,"0,874","0,867","0,913","0,843","10,59","1758,67"
16083,,"12,80","75,92","Maria Paula / Vila Progresso (Niterói , RM do Rio de Janeiro)",,2010,"0,731","0,729","0,849","0,630","9,08","746,29"
16084,,"7,40","80,74","Matapacá / Vila Progresso (Niterói , RM do Rio de Janeiro)",,2010,"0,916","0,967","0,929","0,855","10,26","3280,85"
16085,,"19,00","71,73","Morro da Boa Vista (Niterói , RM do Rio de Janeiro)",,2010,"0,669","0,658","0,779","0,583","8,77","481,45"
16086,,"14,60","74,61","Morro da Chácara (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16087,,"17,30","72,82","Morro da Formiga (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16088,,"14,60","74,61","Morro da Souza (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16089,,"14,60","74,61","Morro do Beltão (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16090,,"10,00","78,31","Morro do Carangueijo (Niterói , RM do Rio de Janeiro)",,2010,"0,796","0,786","0,889","0,722","9,33","1063,93"
16091,,"8,40","79,76","Morro do Cavalão (Niterói , RM do Rio de Janeiro)",,2010,"0,874","0,867","0,913","0,843","10,59","1758,67"
16092,,"19,00","71,73","Morro do Estado (Niterói , RM do Rio de Janeiro)",,2010,"0,669","0,658","0,779","0,583","8,77","481,45"
16093,,"19,20","71,59","Morro do Eucalipto (Niterói , RM do Rio de Janeiro)",,2010,"0,681","0,658","0,777","0,618","8,88","479,15"
16094,,"21,30","70,37","Morro do Holofote (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16095,,"20,50","70,85","Morro do juca Branco / Morro do Sermão (Niterói , RM do Rio de Janeiro)",,2010,"0,627","0,648","0,764","0,498","6,66","451,55"
16096,,"10,00","78,31","Morro do Mato Grosso / Favela Fazendinha (Niterói , RM do Rio de Janeiro)",,2010,"0,796","0,786","0,889","0,722","9,33","1063,93"
16097,,"17,30","72,82","Morro do Otto (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16098,,"20,00","71,11","Morro do Rato Molhado / Rua Santo Amaro (Niterói , RM do Rio de Janeiro)",,2010,"0,651","0,651","0,769","0,551","8,11","459,09"
16099,,"21,30","70,37","Morro dos Marítimos (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16100,,"12,70","76,01","Morro Nova Brasília (Niterói , RM do Rio de Janeiro)",,2010,"0,735","0,730","0,850","0,641","9,23","749,27"
16101,,"15,40","74,08","Morro Santo Cristo (Niterói , RM do Rio de Janeiro)",,2010,"0,698","0,694","0,818","0,600","9,03","600,07"
16102,,"17,30","72,82","Morro Vila Ipiranga / Fonseca (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16103,,"21,30","70,37","Muriqui / Maria Paula (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16104,,"9,60","78,58","Muriqui / Vila Progresso / Badu (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16105,,"8,50","79,61","Pça. São João / Catedral Metropolitana (Niterói , RM do Rio de Janeiro)",,2010,"0,864","0,849","0,910","0,836","10,28","1574,92"
16106,,"13,00","75,84","Pendotiba (Niterói , RM do Rio de Janeiro)",,2010,"0,738","0,723","0,847","0,656","8,94","721,16"
16107,,"12,80","75,92","Pé Pequeno (Niterói , RM do Rio de Janeiro)",,2010,"0,731","0,729","0,849","0,630","9,08","746,29"
16108,,"21,30","70,37","Piratininga (Niterói , RM do Rio de Janeiro)",,2010,"0,661","0,639","0,756","0,599","9,03","427,35"
16109,,"9,60","78,58","Piratininga / Cafubá (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16110,,"8,40","79,72","Piratininga Praia (Niterói , RM do Rio de Janeiro)",,2010,"0,882","0,860","0,912","0,875","10,99","1688,67"
16111,,"7,40","80,77","Piratininga / Rua da Ciclovia / Avenida Doutor Acúrcio Torres (Niterói , RM do Rio de Janeiro)",,2010,"0,942","0,969","0,930","0,927","11,39","3317,68"
16112,,"14,60","74,61","Plaza Shopping / Praça General Gomes Carneiro / Niterói Shopping (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16113,,"8,40","79,74","Ponta d´Areia / Centro (Niterói , RM do Rio de Janeiro)",,2010,"0,860","0,861","0,912","0,810","10,35","1701,09"
16114,,"8,50","79,61","Quarteirão Prezunic Icaraí (Niterói , RM do Rio de Janeiro)",,2010,"0,864","0,849","0,910","0,836","10,28","1574,92"
16115,,"6,80","81,31","Rio do Ouro / Varzea da Moças (Niterói , RM do Rio de Janeiro)",,2010,"0,951","1,000","0,939","0,917","11,63","4424,06"
16116,,"13,00","75,84","Santa Bárbara / C.E. David Capistrano (Niterói , RM do Rio de Janeiro)",,2010,"0,738","0,723","0,847","0,656","8,94","721,16"
16117,,"17,30","72,82","Santana / Fonseca (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16118,,"9,60","78,58","Santa Rosa / Colégio Salesiano (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16119,,"7,40","80,74","Santa Rosa / Cubango (Niterói , RM do Rio de Janeiro)",,2010,"0,916","0,967","0,929","0,855","10,26","3280,85"
16120,,"7,50","80,64","Santa Rosa / Icaraí (Niterói , RM do Rio de Janeiro)",,2010,"0,905","0,940","0,927","0,852","10,79","2777,46"
16121,,"7,40","80,69","Santa Rosa / Parque Residencial Martins Torres / Condomínimo Santa Rosa (Niterói , RM do Rio de Janeiro)",,2010,"0,933","0,956","0,928","0,914","11,55","3066,59"
16122,,"8,50","79,61","Santa Rosa / Vital Brazil (Niterói , RM do Rio de Janeiro)",,2010,"0,864","0,849","0,910","0,836","10,28","1574,92"
16123,,"7,10","81,07","Santo Antônio / Maravista (Niterói , RM do Rio de Janeiro)",,2010,"0,957","0,991","0,935","0,947","11,74","3807,66"
16124,,"7,40","80,69","Santo Antônio / Serra Grande (Niterói , RM do Rio de Janeiro)",,2010,"0,933","0,956","0,928","0,914","11,55","3066,59"
16125,,"17,30","72,82","São Domingos (Niterói , RM do Rio de Janeiro)",,2010,"0,680","0,678","0,797","0,583","9,43","544,27"
16126,,"8,40","79,72","São Domingos / Ingá (Niterói , RM do Rio de Janeiro)",,2010,"0,882","0,860","0,912","0,875","10,99","1688,67"
16127,,"7,40","80,75","São Francisco Praia (Niterói , RM do Rio de Janeiro)",,2010,"0,944","0,967","0,929","0,935","11,46","3285,34"
16128,,"6,80","81,31","São Lourenço (Niterói , RM do Rio de Janeiro)",,2010,"0,951","1,000","0,939","0,917","11,63","4424,06"
16129,,"10,00","78,31","São Lourenço / Fonseca (Niterói , RM do Rio de Janeiro)",,2010,"0,796","0,786","0,889","0,722","9,33","1063,93"
16130,,"8,20","79,96","Sapê (Niterói , RM do Rio de Janeiro)",,2010,"0,895","0,883","0,916","0,887","11,31","1945,76"
16131,,"14,60","74,61","Sapê / Matapaca (Niterói , RM do Rio de Janeiro)",,2010,"0,720","0,701","0,827","0,644","9,27","625,92"
16132,,"20,50","70,85","Serra Grande (Niterói , RM do Rio de Janeiro)",,2010,"0,627","0,648","0,764","0,498","6,66","451,55"
16133,,"9,60","78,58","Serra Grande / Varzea das Moças (Niterói , RM do Rio de Janeiro)",,2010,"0,813","0,794","0,893","0,758","8,89","1118,93"
16134,,"7,70","80,41","Subestação AMPLA / Morro da Cotia / Vital Brazil (Niterói , RM do Rio de Janeiro)",,2010,"0,889","0,912","0,924","0,833","10,55","2329,32"
