,codigo,inf_mortality,life_ex,locale,locale_type,year,MHDI,MHDI_income,MHDI_life_ex,MHDI_education,education,income
277,,104.10,53.71,Canavieiras (BA),,1991,0.296,0.484,0.479,0.112,5.40,162.41
278,,79.49,57.89,Candeal (BA),,1991,0.318,0.449,0.548,0.131,4.69,130.80
279,,74.02,58.92,Candeias (BA),,1991,0.315,0.402,0.565,0.137,5.16,97.74
280,,76.28,58.49,Candiba (BA),,1991,0.408,0.553,0.558,0.220,6.98,249.13
281,,54.98,62.92,Cândido Sales (BA),,1991,0.333,0.391,0.632,0.150,8.08,91.09
282,,73.55,59.01,Cansanção (BA),,1991,0.236,0.455,0.567,0.051,3.97,135.52
283,,102.13,54.02,Canudos (BA),,1991,0.251,0.459,0.484,0.071,2.80,139.37
284,,98.56,54.59,Capela do Alto Alegre (BA),,1991,0.254,0.402,0.493,0.083,3.89,97.67
285,,71.12,59.49,Capim Grosso (BA),,1991,0.280,0.459,0.575,0.083,4.93,139.05
286,,95.49,55.10,Caraíbas (BA),,1991,0.293,0.442,0.502,0.113,5.88,125.41
287,,83.76,57.11,Caravelas (BA),,1991,0.167,0.363,0.535,0.024,2.59,76.66
288,,77.30,58.30,Cardeal da Silva (BA),,1991,0.271,0.467,0.555,0.077,3.20,146.40
289,,83.79,57.11,Carinhanha (BA),,1991,0.270,0.432,0.535,0.085,4.85,117.37
290,,76.93,58.37,Casa Nova (BA),,1991,0.250,0.395,0.556,0.071,5.16,93.25
291,,78.12,58.15,Castro Alves (BA),,1991,0.280,0.463,0.553,0.086,4.04,143.02
292,,53.46,63.28,Catolândia (BA),,1991,0.351,0.452,0.638,0.150,5.71,133.51
293,,65.79,60.57,Catu (BA),,1991,0.294,0.395,0.593,0.108,3.85,93.18
294,,62.87,61.18,Caturama (BA),,1991,0.404,0.512,0.603,0.213,6.73,193.10
295,,60.14,61.77,Central (BA),,1991,0.246,0.379,0.613,0.064,5.57,84.72
296,,88.88,56.21,Chorrochó (BA),,1991,0.323,0.435,0.520,0.149,7.18,119.62
297,,94.17,55.32,Cícero Dantas (BA),,1991,0.305,0.429,0.505,0.131,3.77,115.29
298,,103.36,53.83,Cipó (BA),,1991,0.290,0.443,0.481,0.115,3.41,126.28
299,,94.67,55.23,Coaraci (BA),,1991,0.348,0.461,0.504,0.182,4.49,140.68
300,,54.44,63.05,Cocos (BA),,1991,0.354,0.456,0.634,0.153,4.31,136.38
301,,59.37,61.94,Conceição da Feira (BA),,1991,0.260,0.431,0.616,0.066,6.84,116.62
302,,73.04,59.11,Conceição do Almeida (BA),,1991,0.365,0.477,0.569,0.179,6.33,155.31
303,,68.08,60.10,Conceição do Coité (BA),,1991,0.356,0.447,0.585,0.173,5.99,128.84
304,,86.09,56.70,Conceição do Jacuípe (BA),,1991,0.313,0.448,0.528,0.130,3.95,130.13
305,,53.40,63.29,Conde (BA),,1991,0.397,0.518,0.638,0.189,6.51,201.29
306,,83.79,57.11,Condeúba (BA),,1991,0.258,0.400,0.535,0.080,5.23,96.70
307,,57.53,62.35,Contendas do Sincorá (BA),,1991,0.298,0.466,0.623,0.091,5.25,145.68
308,,93.24,55.47,Coração de Maria (BA),,1991,0.299,0.449,0.508,0.117,4.27,130.80
309,,76.90,58.38,Cordeiros (BA),,1991,0.309,0.493,0.556,0.108,6.10,172.45
310,,58.82,62.06,Coribe (BA),,1991,0.265,0.396,0.618,0.076,3.67,94.26
311,,59.37,61.94,Coronel João Sá (BA),,1991,0.314,0.464,0.616,0.108,6.06,143.52
312,,81.39,57.54,Correntina (BA),,1991,0.176,0.418,0.542,0.024,0.91,107.85
313,,64.03,60.93,Cotegipe (BA),,1991,0.279,0.454,0.599,0.080,4.58,134.99
314,,69.59,59.79,Cravolândia (BA),,1991,0.261,0.413,0.580,0.074,5.06,104.36
315,,63.78,61.32,Crisópolis (BA),,1991,0.287,0.374,0.605,0.104,4.79,82.07
316,,91.79,55.72,Cristópolis (BA),,1991,0.251,0.448,0.512,0.069,3.37,130.13
317,,70.36,59.64,Cruz das Almas (BA),,1991,0.282,0.449,0.577,0.087,5.77,130.66
318,,54.82,62.96,Curaçá (BA),,1991,0.451,0.528,0.633,0.275,7.78,213.47
319,,78.11,58.15,Dário Meira (BA),,1991,0.291,0.461,0.553,0.097,4.21,141.15
320,,96.64,54.91,Dias D'Ávila (BA),,1991,0.203,0.374,0.499,0.045,5.24,82.26
321,,66.26,60.47,Dom Basílio (BA),,1991,0.416,0.568,0.591,0.214,7.39,274.93
322,,58.34,62.17,Dom Macedo Costa (BA),,1991,0.310,0.442,0.620,0.109,5.02,124.86
323,,55.20,62.87,Elísio Medrado (BA),,1991,0.326,0.429,0.631,0.128,5.26,115.23
324,,51.73,63.69,Encruzilhada (BA),,1991,0.341,0.425,0.645,0.145,5.68,112.71
325,,60.16,61.76,Entre Rios (BA),,1991,0.234,0.428,0.613,0.049,1.84,114.74
326,,85,56.89,Érico Cardoso (BA),,1991,0.298,0.448,0.532,0.111,5.64,129.68
327,,53.40,63.29,Esplanada (BA),,1991,0.285,0.403,0.638,0.090,5.33,98.21
328,,82.77,57.29,Euclides da Cunha (BA),,1991,0.336,0.474,0.538,0.149,6.21,152.59
329,,94.36,55.28,Eunápolis (BA),,1991,0.257,0.409,0.505,0.082,2.79,101.80
330,,56.37,62.61,Fátima (BA),,1991,0.392,0.543,0.627,0.177,5.65,235.40
331,,120.12,51.32,Feira da Mata (BA),,1991,0.230,0.374,0.439,0.074,3.03,82
332,,73.21,59.08,Feira de Santana (BA),,1991,0.292,0.504,0.568,0.087,5.41,183.64
333,,62.94,61.16,Filadélfia (BA),,1991,0.460,0.591,0.603,0.273,7.34,317.02
334,,102.47,53.97,Firmino Alves (BA),,1991,0.246,0.393,0.483,0.078,2.28,92.31
335,,58.65,62.10,Floresta Azul (BA),,1991,0.341,0.471,0.618,0.136,4.87,149.76
336,,55.91,62.71,Formosa do Rio Preto (BA),,1991,0.347,0.435,0.629,0.153,6.70,119.75
337,,65.79,60.57,Gandu (BA),,1991,0.376,0.512,0.593,0.175,5.33,193.84
338,,78.50,58.07,Gavião (BA),,1991,0.380,0.562,0.551,0.177,5.96,263.58
339,,64.51,60.83,Gentio do Ouro (BA),,1991,0.301,0.490,0.597,0.093,3.31,169.25
340,,80.85,57.64,Glória (BA),,1991,0.293,0.498,0.544,0.093,3.06,177.64
341,,66.45,60.43,Gongogi (BA),,1991,0.308,0.436,0.591,0.113,4.19,120.30
342,,63.71,61,Governador Mangabeira (BA),,1991,0.277,0.372,0.600,0.095,5.18,81.06
343,,68.08,60.10,Guajeru (BA),,1991,0.359,0.416,0.585,0.190,6.50,106.18
344,,56.89,62.49,Guanambi (BA),,1991,0.221,0.367,0.625,0.047,5.44,78.27
345,,46.59,64.95,Guaratinga (BA),,1991,0.413,0.524,0.666,0.202,7.27,208.98
346,,81.67,57.49,Heliópolis (BA),,1991,0.253,0.491,0.542,0.061,3.93,169.76
347,,87.69,56.42,Iaçu (BA),,1991,0.227,0.390,0.524,0.057,2.30,90.47
348,,104.61,53.63,Ibiassucê (BA),,1991,0.281,0.433,0.477,0.107,5.43,118.10
349,,52.47,63.51,Ibicaraí (BA),,1991,0.301,0.396,0.642,0.107,6.60,94.18
350,,72.35,59.24,Ibicoara (BA),,1991,0.334,0.466,0.571,0.140,5.58,145.18
351,,73.59,59,Ibicuí (BA),,1991,0.270,0.394,0.567,0.088,5.82,92.95
352,,70.58,59.59,Ibipeba (BA),,1991,0.305,0.550,0.577,0.089,5.46,245.04
353,,87.12,56.52,Ibipitanga (BA),,1991,0.318,0.440,0.525,0.139,4.28,123.97
354,,56.67,62.54,Ibiquera (BA),,1991,0.231,0.447,0.626,0.044,3,129.15
355,,97.03,54.84,Ibirapitanga (BA),,1991,0.199,0.388,0.497,0.041,6.07,89.67
356,,73.03,59.11,Ibirapuã (BA),,1991,0.229,0.392,0.569,0.054,4.42,91.85
357,,46.84,64.89,Ibirataia (BA),,1991,0.358,0.464,0.665,0.149,7.26,143.49
358,,54.44,63.05,Ibitiara (BA),,1991,0.297,0.453,0.634,0.091,5.39,134.21
359,,56.78,62.51,Ibititá (BA),,1991,0.288,0.388,0.625,0.099,5.66,89.41
360,,108.33,53.06,Ibotirama (BA),,1991,0.285,0.432,0.468,0.115,6.23,117.44
361,,56.67,62.54,Ichu (BA),,1991,0.331,0.469,0.626,0.123,6.18,148.05
362,,66.99,60.32,Igaporã (BA),,1991,0.427,0.448,0.589,0.295,7.97,129.97
363,,55.15,62.89,Igrapiúna (BA),,1991,0.345,0.412,0.632,0.158,4.99,104.19
364,,61.65,61.44,Iguaí (BA),,1991,0.219,0.423,0.607,0.041,4.41,111.52
365,,58.19,62.20,Ilhéus (BA),,1991,0.267,0.451,0.620,0.068,4.06,132.81
366,,48.01,64.59,Inhambupe (BA),,1991,0.389,0.525,0.660,0.170,5.68,209.98
367,,100.04,54.36,Ipecaetá (BA),,1991,0.263,0.418,0.489,0.089,4.87,107.64
368,,84.50,56.98,Ipiaú (BA),,1991,0.223,0.410,0.533,0.051,3.13,102.83
369,,77.14,58.33,Ipirá (BA),,1991,0.362,0.537,0.556,0.159,7,226.77
370,,69.36,59.84,Ipupiara (BA),,1991,0.264,0.447,0.581,0.071,5.27,128.84
371,,59.82,61.84,Irajuba (BA),,1991,0.323,0.429,0.614,0.128,6.87,115.24
372,,72.15,59.28,Iramaia (BA),,1991,0.244,0.378,0.571,0.067,4.79,84.07
373,,63.78,61.32,Iraquara (BA),,1991,0.276,0.388,0.605,0.090,4.34,89.53
374,,80.85,57.64,Irará (BA),,1991,0.277,0.400,0.544,0.098,6.71,96.11
375,,85,56.89,Irecê (BA),,1991,0.317,0.433,0.532,0.138,5.63,118.60
376,,80.85,57.64,Itabela (BA),,1991,0.407,0.545,0.544,0.228,5.87,237.64
377,,77.30,58.30,Itaberaba (BA),,1991,0.291,0.469,0.555,0.095,5.63,148.49
378,,87.63,56.43,Itabuna (BA),,1991,0.344,0.471,0.524,0.165,6.77,149.65
379,,61.87,61.39,Itacaré (BA),,1991,0.453,0.598,0.607,0.256,7.29,330.17
380,,85.72,56.76,Itaeté (BA),,1991,0.241,0.471,0.529,0.056,3.47,150.26
381,,80.05,57.79,Itagi (BA),,1991,0.220,0.372,0.547,0.052,3.88,80.76
382,,108.36,53.05,Itagibá (BA),,1991,0.265,0.403,0.468,0.099,5.53,97.98
383,,64.56,60.82,Itagimirim (BA),,1991,0.296,0.418,0.597,0.104,5.84,107.93
384,,79.49,57.89,Itaguaçu da Bahia (BA),,1991,0.309,0.477,0.548,0.113,4.19,156.04
385,,75.29,58.68,Itaju do Colônia (BA),,1991,0.203,0.326,0.561,0.046,5.58,60.97
386,,81.97,57.44,Itajuípe (BA),,1991,0.270,0.385,0.541,0.095,5.24,87.77
387,,68.45,60.02,Itamaraju (BA),,1991,0.338,0.467,0.584,0.141,5.49,146.12
388,,79.86,57.82,Itamari (BA),,1991,0.334,0.535,0.547,0.127,5.93,222.69
389,,74.02,58.92,Itambé (BA),,1991,0.328,0.478,0.565,0.131,4.83,156.24
390,,73.43,59.03,Itanagra (BA),,1991,0.332,0.453,0.567,0.143,4.96,134.11
391,,82.72,57.30,Itanhém (BA),,1991,0.300,0.404,0.538,0.124,5.44,98.84
392,,60.96,61.59,Itaparica (BA),,1991,0.346,0.486,0.610,0.140,7.04,164.42
393,,63.42,61.06,Itapé (BA),,1991,0.407,0.458,0.601,0.245,6.70,138.52
394,,57.74,62.30,Itapebi (BA),,1991,0.263,0.371,0.622,0.079,4.71,80.25
395,,58.01,62.24,Itapetinga (BA),,1991,0.218,0.416,0.621,0.040,2.19,106.31
396,,60.16,61.76,Itapicuru (BA),,1991,0.398,0.547,0.613,0.188,6.27,239.94
397,,111.22,52.62,Itapitanga (BA),,1991,0.198,0.419,0.460,0.040,1.50,108.73
398,,69.21,59.87,Itaquara (BA),,1991,0.325,0.454,0.581,0.130,5.23,135.31
399,,93.60,55.41,Itarantim (BA),,1991,0.264,0.417,0.507,0.087,5.43,107.20
400,,62.49,61.26,Itatim (BA),,1991,0.298,0.419,0.604,0.105,4.16,108.69
401,,61.59,61.45,Itiruçu (BA),,1991,0.291,0.428,0.608,0.095,5.53,115.04
402,,63.78,61.90,Itiúba (BA),,1991,0.318,0.439,0.615,0.119,5.86,122.76
403,,97.03,54.84,Itororó (BA),,1991,0.241,0.431,0.497,0.065,3.75,117.02
404,,75.84,58.57,Ituaçu (BA),,1991,0.322,0.463,0.560,0.129,5.91,142.99
405,,73.57,59.01,Ituberá (BA),,1991,0.308,0.472,0.567,0.109,6.58,150.74
406,,80.20,57.76,Iuiú (BA),,1991,0.301,0.425,0.546,0.118,6.14,112.62
407,,72.91,59.13,Jaborandi (BA),,1991,0.280,0.442,0.569,0.087,5.37,125.18
408,,59.37,61.94,Jacaraci (BA),,1991,0.235,0.398,0.616,0.053,3.96,94.93
409,,52.47,63.51,Jacobina (BA),,1991,0.299,0.411,0.642,0.101,6.85,103.13
410,,85.72,56.76,Jaguaquara (BA),,1991,0.363,0.512,0.529,0.177,5.57,193.47
411,,56.35,62.61,Jaguarari (BA),,1991,0.309,0.468,0.627,0.101,6.02,147.31
412,,56.23,62.64,Jaguaripe (BA),,1991,0.318,0.458,0.627,0.112,5.50,138.61
413,,56.81,62.51,Jandaíra (BA),,1991,0.271,0.455,0.625,0.070,5.77,135.33
414,,83.79,57.11,Jequié (BA),,1991,0.265,0.401,0.535,0.087,3.45,97.18
415,,57.74,62.30,Jeremoabo (BA),,1991,0.382,0.517,0.622,0.173,6.56,199.95
416,,98.06,54.67,Jiquiriçá (BA),,1991,0.244,0.457,0.495,0.064,3.29,137.78
417,,65.84,60.55,Jitaúna (BA),,1991,0.283,0.419,0.593,0.091,5.94,108.54
418,,62.20,61.32,João Dourado (BA),,1991,0.248,0.414,0.605,0.061,6.29,105.24
419,,120.12,51.32,Juazeiro (BA),,1991,0.290,0.457,0.439,0.122,5.41,137.65
420,,77.14,58.33,Jucuruçu (BA),,1991,0.396,0.528,0.556,0.212,6.45,213.74
421,,74.31,58.86,Jussara (BA),,1991,0.202,0.383,0.564,0.038,2.83,86.76
422,,120.12,51.32,Jussari (BA),,1991,0.256,0.422,0.439,0.091,5.07,110.58
423,,65.20,60.69,Jussiape (BA),,1991,0.299,0.403,0.595,0.112,3.51,98.50
424,,53.96,63.16,Lafaiete Coutinho (BA),,1991,0.369,0.469,0.636,0.169,6.83,148.04
425,,62.66,61.22,Lagoa Real (BA),,1991,0.255,0.381,0.604,0.072,6.05,85.56
426,,55.15,62.89,Laje (BA),,1991,0.210,0.273,0.632,0.054,5.95,43.85
427,,54.96,62.93,Lajedão (BA),,1991,0.289,0.470,0.632,0.081,4.39,149.45
428,,79.57,57.88,Lajedinho (BA),,1991,0.382,0.601,0.548,0.169,6.79,337.35
429,,93.55,55.42,Lajedo do Tabocal (BA),,1991,0.234,0.363,0.507,0.070,6.03,76.50
430,,69.29,59.85,Lamarão (BA),,1991,0.174,0.412,0.581,0.022,4.45,103.73
431,,67.52,60.21,Lapão (BA),,1991,0.248,0.359,0.587,0.072,2.83,74.89
432,,93.07,55.50,Lauro de Freitas (BA),,1991,0.338,0.446,0.508,0.170,5.71,128.08
433,,61.34,61.51,Lençóis (BA),,1991,0.474,0.643,0.609,0.272,6.40,437.59
434,,80.85,57.64,Licínio de Almeida (BA),,1991,0.340,0.473,0.544,0.153,3.98,151.76
435,,54.98,62.92,Livramento de Nossa Senhora (BA),,1991,0.328,0.428,0.632,0.131,6.19,114.42
436,,53.40,63.29,Luís Eduardo Magalhães (BA),,1991,0.367,0.487,0.638,0.159,7.16,165.93
437,,61.34,61.51,Macajuba (BA),,1991,0.391,0.667,0.609,0.147,6.10,508.25
438,,76.84,58.39,Macarani (BA),,1991,0.247,0.397,0.557,0.068,6,94.87
439,,61.28,61.52,Macaúbas (BA),,1991,0.309,0.461,0.609,0.105,5.08,140.57
440,,59.82,61.84,Macururé (BA),,1991,0.271,0.399,0.614,0.081,6.27,95.99
441,,94.17,55.32,Madre de Deus (BA),,1991,0.282,0.344,0.505,0.129,5.81,68.12
442,,60.16,61.76,Maetinga (BA),,1991,0.467,0.540,0.613,0.307,7.38,231.08
443,,57.53,62.35,Maiquinique (BA),,1991,0.218,0.397,0.623,0.042,2.41,94.49
444,,73.83,58.96,Mairi (BA),,1991,0.299,0.408,0.566,0.116,5.70,101.56
445,,80.15,57.77,Malhada (BA),,1991,0.274,0.429,0.546,0.088,5.39,115.73
446,,92.31,55.63,Malhada de Pedras (BA),,1991,0.220,0.358,0.511,0.058,3.94,74.08
447,,77.14,58.33,Manoel Vitorino (BA),,1991,0.244,0.437,0.556,0.060,5.41,121.26
448,,69.61,59.79,Mansidão (BA),,1991,0.221,0.371,0.580,0.050,5.15,80.63
449,,56.67,62.54,Maracás (BA),,1991,0.252,0.345,0.626,0.074,3.44,68.33
450,,81.74,57.48,Maragogipe (BA),,1991,0.289,0.435,0.541,0.103,5.73,119.70
451,,53.37,63.30,Maraú (BA),,1991,0.341,0.432,0.638,0.144,4.78,117.89
452,,62.66,61.22,Marcionílio Souza (BA),,1991,0.244,0.509,0.604,0.047,3.20,190.08
453,,96.71,54.90,Mascote (BA),,1991,0.193,0.373,0.498,0.039,5.41,81.71
454,,70.82,59.55,Mata de São João (BA),,1991,0.208,0.402,0.576,0.039,2.22,97.57
455,,75.52,58.64,Matina (BA),,1991,0.378,0.505,0.561,0.191,6.53,185.79
456,,55.15,62.89,Medeiros Neto (BA),,1991,0.259,0.362,0.632,0.076,6.34,76.33
457,,52.86,63.42,Miguel Calmon (BA),,1991,0.374,0.523,0.640,0.156,7.79,207.13
458,,96.62,54.91,Milagres (BA),,1991,0.307,0.442,0.499,0.131,4.75,125.54
459,,78.08,58.15,Mirangaba (BA),,1991,0.332,0.456,0.553,0.145,6.61,136.60
460,,92.31,55.63,Mirante (BA),,1991,0.241,0.387,0.511,0.071,2.89,89.17
461,,67.55,60.20,Monte Santo (BA),,1991,0.173,0.419,0.587,0.021,2.18,108.81
462,,98.56,54.59,Morpará (BA),,1991,0.195,0.394,0.493,0.038,1.40,92.65
463,,60.14,61.77,Morro do Chapéu (BA),,1991,0.277,0.408,0.613,0.085,6.55,101.10
464,,91.84,55.71,Mortugaba (BA),,1991,0.293,0.459,0.512,0.107,5.87,139.12
465,,50.48,63.99,Mucugê (BA),,1991,0.342,0.423,0.650,0.146,7.30,111.13
466,,61.31,61.51,Mucuri (BA),,1991,0.327,0.460,0.609,0.125,6.10,140.07
467,,77.17,58.32,Mulungu do Morro (BA),,1991,0.275,0.522,0.555,0.072,4.62,205.70
468,,88.19,56.33,Mundo Novo (BA),,1991,0.216,0.396,0.522,0.049,2.93,94.27
469,,59,62.02,Muniz Ferreira (BA),,1991,0.289,0.424,0.617,0.092,3.59,111.97
470,,68.08,60.10,Muquém de São Francisco (BA),,1991,0.363,0.425,0.585,0.192,5.72,112.84
471,,75.29,58.68,Muritiba (BA),,1991,0.229,0.389,0.561,0.055,3.70,90.26
472,,78.60,58.06,Mutuípe (BA),,1991,0.411,0.482,0.551,0.262,8.24,160.47
473,,88.47,56.28,Nazaré (BA),,1991,0.287,0.433,0.521,0.105,5.01,118.11
474,,75.45,58.65,Nilo Peçanha (BA),,1991,0.407,0.494,0.561,0.243,6.66,172.86
475,,91.79,55.72,Nordestina (BA),,1991,0.236,0.435,0.512,0.059,4.57,119.94
476,,102.13,54.02,Nova Canaã (BA),,1991,0.200,0.358,0.484,0.046,2.33,74.07
477,,76.51,58.45,Nova Fátima (BA),,1991,0.258,0.447,0.558,0.069,5.46,128.82
478,,82.82,57.28,Nova Ibiá (BA),,1991,0.291,0.545,0.538,0.084,3.76,236.95
479,,77.51,58.26,Nova Itarana (BA),,1991,0.249,0.434,0.554,0.064,3.26,118.91
480,,102.04,54.04,Nova Redenção (BA),,1991,0.181,0.383,0.484,0.032,3.75,86.86
481,,80.20,57.76,Nova Soure (BA),,1991,0.272,0.401,0.546,0.092,5.14,97.27
482,,73.55,59.01,Nova Viçosa (BA),,1991,0.295,0.447,0.567,0.101,3.85,129.33
483,,79.57,57.88,Novo Horizonte (BA),,1991,0.318,0.525,0.548,0.112,4.76,209.73
484,,51.73,63.69,Novo Triunfo (BA),,1991,0.310,0.465,0.645,0.099,6.09,144.80
485,,96.29,54.96,Olindina (BA),,1991,0.241,0.356,0.499,0.079,2.70,73.11
486,,79.49,57.89,Oliveira dos Brejinhos (BA),,1991,0.273,0.412,0.548,0.090,2.78,103.96
487,,59.82,61.84,Ouriçangas (BA),,1991,0.239,0.376,0.614,0.059,5.35,82.80
488,,81.73,57.48,Ourolândia (BA),,1991,0.279,0.427,0.541,0.094,5.45,113.79
489,,112.39,52.44,Palmas de Monte Alto (BA),,1991,0.219,0.410,0.457,0.056,3.08,102.76
490,,54.96,62.93,Palmeiras (BA),,1991,0.272,0.432,0.632,0.074,6.19,117.53
491,,67.01,60.31,Paramirim (BA),,1991,0.351,0.487,0.589,0.151,5.62,165.30
492,,53.40,63.29,Paratinga (BA),,1991,0.321,0.406,0.638,0.128,6.63,99.78
493,,76.93,58.37,Paripiranga (BA),,1991,0.251,0.361,0.556,0.079,6.58,75.61
494,,87.69,56.42,Pau Brasil (BA),,1991,0.299,0.501,0.524,0.102,3.58,180.67
495,,84.91,56.91,Paulo Afonso (BA),,1991,0.259,0.431,0.532,0.076,3.74,116.80
496,,66.45,60.43,Pé de Serra (BA),,1991,0.429,0.574,0.591,0.233,7.56,284.14
497,,70.03,59.70,Pedrão (BA),,1991,0.239,0.383,0.578,0.062,3.51,86.73
498,,58.87,62.05,Pedro Alexandre (BA),,1991,0.324,0.438,0.618,0.126,5.26,122.44
499,,80.03,57.79,Piatã (BA),,1991,0.166,0.381,0.547,0.022,1.98,85.82
500,,61.24,61.53,Pilão Arcado (BA),,1991,0.250,0.370,0.609,0.069,5.94,80.07
501,,85.39,56.82,Pindaí (BA),,1991,0.172,0.311,0.530,0.031,4.40,55.53
502,,55.15,62.89,Pindobaçu (BA),,1991,0.321,0.439,0.632,0.119,5.86,122.69
503,,89.13,56.17,Pintadas (BA),,1991,0.231,0.380,0.520,0.062,5,85.20
504,,78.37,58.10,Piraí do Norte (BA),,1991,0.254,0.425,0.552,0.070,5.85,112.60
505,,65.62,60.60,Piripá (BA),,1991,0.270,0.462,0.593,0.072,5.35,141.85
506,,56.89,62.49,Piritiba (BA),,1991,0.256,0.431,0.625,0.062,4.32,116.81
507,,63.69,61.01,Planaltino (BA),,1991,0.303,0.423,0.600,0.110,4.07,111.08
508,,63.25,61.10,Planalto (BA),,1991,0.241,0.407,0.602,0.057,4.10,100.79
509,,96.64,54.91,Poções (BA),,1991,0.207,0.423,0.499,0.042,4.29,111.46
510,,78.25,58.12,Pojuca (BA),,1991,0.281,0.448,0.552,0.090,4.38,130.27
511,,55.92,62.71,Ponto Novo (BA),,1991,0.445,0.553,0.629,0.253,7.05,249.97
512,,89.94,56.03,Porto Seguro (BA),,1991,0.210,0.349,0.517,0.051,3.19,70.37
513,,56.37,62.61,Potiraguá (BA),,1991,0.367,0.544,0.627,0.145,5.37,236.09
514,,72.63,59.19,Prado (BA),,1991,0.311,0.430,0.570,0.123,3.95,116.13
515,,77.30,58.30,Presidente Dutra (BA),,1991,0.298,0.449,0.555,0.106,6.09,131.16
516,,108.33,53.06,Presidente Jânio Quadros (BA),,1991,0.334,0.436,0.468,0.183,5.99,120.81
517,,76.73,58.41,Presidente Tancredo Neves (BA),,1991,0.206,0.402,0.557,0.039,3.02,97.76
518,,77.40,58.28,Queimadas (BA),,1991,0.192,0.384,0.555,0.033,3.63,87.09
519,,100.04,54.36,Quijingue (BA),,1991,0.267,0.407,0.489,0.096,3.74,100.80
520,,118.96,51.48,Quixabeira (BA),,1991,0.191,0.353,0.441,0.045,2.76,71.78
521,,81.49,57.52,Rafael Jambeiro (BA),,1991,0.250,0.411,0.542,0.070,3.04,103.38
522,,79.34,57.92,Remanso (BA),,1991,0.243,0.413,0.549,0.063,3.01,104.28
523,,70.92,59.53,Retirolândia (BA),,1991,0.294,0.439,0.576,0.101,6.11,122.90
524,,86.09,56.70,Riachão das Neves (BA),,1991,0.321,0.415,0.528,0.151,5.64,106.02
525,,75.30,58.68,Riachão do Jacuípe (BA),,1991,0.267,0.416,0.561,0.082,3.98,106.43
526,,74.77,58.77,Riacho de Santana (BA),,1991,0.342,0.473,0.563,0.150,5.36,151.44
527,,62.88,61.18,Ribeira do Amparo (BA),,1991,0.327,0.422,0.603,0.138,7.42,110.62
528,,95.41,55.11,Ribeira do Pombal (BA),,1991,0.192,0.381,0.502,0.037,1.12,85.75
529,,104.61,53.63,Ribeirão do Largo (BA),,1991,0.321,0.493,0.477,0.140,4.21,171.56
530,,88.84,56.22,Rio de Contas (BA),,1991,0.203,0.422,0.520,0.038,1.55,110.29
531,,61.24,61.53,Rio do Antônio (BA),,1991,0.389,0.438,0.609,0.220,7.04,121.76
532,,71.76,59.36,Rio do Pires (BA),,1991,0.269,0.370,0.573,0.092,5.63,79.95
533,,53.40,63.29,Rio Real (BA),,1991,0.299,0.413,0.638,0.101,6.04,104.55
534,,90.36,55.96,Rodelas (BA),,1991,0.306,0.490,0.516,0.113,4.22,169
535,,66.45,60.43,Ruy Barbosa (BA),,1991,0.435,0.522,0.591,0.267,7.73,206.09
536,,58.34,62.17,Salinas da Margarida (BA),,1991,0.318,0.503,0.620,0.103,5.91,183.01
537,,78.60,58.06,Salvador (BA),,1991,0.373,0.439,0.551,0.214,6.40,122.67
538,,46.38,65.73,Santa Bárbara (BA),,1991,0.563,0.686,0.679,0.383,7.90,570.63
539,,88.31,56.31,Santa Brígida (BA),,1991,0.279,0.431,0.522,0.097,4.72,117.07
540,,98.06,54.67,Santa Cruz Cabrália (BA),,1991,0.197,0.396,0.495,0.039,2.11,93.75
541,,56.89,62.49,Santa Cruz da Vitória (BA),,1991,0.334,0.502,0.625,0.119,4.90,181.32
542,,63.25,61.10,Santa Inês (BA),,1991,0.308,0.395,0.602,0.123,6.02,93.62
543,,55.82,62.73,Santaluz (BA),,1991,0.296,0.404,0.629,0.102,6.08,98.78
544,,82.34,57.37,Santa Luzia (BA),,1991,0.309,0.465,0.540,0.118,3.89,144.75
545,,91.84,55.71,Santa Maria da Vitória (BA),,1991,0.249,0.438,0.512,0.069,3.29,122.22
546,,64.03,60.93,Santana (BA),,1991,0.322,0.479,0.599,0.116,5.32,157.26
547,,59.37,61.94,Santanópolis (BA),,1991,0.348,0.479,0.616,0.143,5.54,157.22
548,,59.08,62,Santa Rita de Cássia (BA),,1991,0.297,0.394,0.617,0.108,5.81,92.82
549,,63.30,61.09,Santa Teresinha (BA),,1991,0.329,0.401,0.602,0.148,6.26,96.94
550,,53.64,63.24,Santo Amaro (BA),,1991,0.278,0.431,0.637,0.078,5.53,117.17
551,,78.60,58.06,Santo Antônio de Jesus (BA),,1991,0.402,0.511,0.551,0.231,7.02,191.82
552,,49.14,64.31,Santo Estêvão (BA),,1991,0.450,0.537,0.655,0.259,7.08,225.94
553,,70.15,59.68,São Desidério (BA),,1991,0.323,0.471,0.578,0.124,5.44,149.93
554,,65.84,60.55,São Domingos (BA),,1991,0.272,0.442,0.593,0.077,5.97,125.52
555,,86.09,56.70,São Felipe (BA),,1991,0.315,0.442,0.528,0.134,5.18,125.15
556,,53.37,63.30,São Félix (BA),,1991,0.293,0.434,0.638,0.091,4.91,119.19
557,,78.90,58,São Félix do Coribe (BA),,1991,0.388,0.483,0.550,0.220,6.47,161.74
558,,59.10,62,São Francisco do Conde (BA),,1991,0.308,0.459,0.617,0.103,4.61,139.04
